"SequenceName"	"LOCUS"	"LENGTH"	"RECORD_DATE"	"host"	"country"	"collection_date"	"serotype"	"isolate"	"strain"	"segment"	"gene"	"product"	"codon_start"	"note"	"COMPLEMENT"	"position"	"regAssign"
"bovine|Afghanistan|2004|As/AFG/116/2004|2004|2004.4521"	"EF457993"	" 633"	"28-APR-2008"	"bovine"	"Afghanistan"	"-1"	"Asia 1"	"As/AFG/116/2004"	"-1"	"-1"	"1d"	"1D protein"	"1"	"VP1"	"FALSE"	"<1..>633"	"1"
"bovine|Afghanistan|2003|As/AFG/44/2003|2003|2003.4521"	"EF457992"	" 633"	"28-APR-2008"	"bovine"	"Afghanistan"	"-1"	"Asia 1"	"As/AFG/44/2003"	"-1"	"-1"	"1d"	"1D protein"	"1"	"VP1"	"FALSE"	"<1..>633"	"1"
"bovine|Afghanistan|2003|As/AFG/40/2003|2003|2003.4521"	"EF457991"	" 633"	"28-APR-2008"	"bovine"	"Afghanistan"	"-1"	"Asia 1"	"As/AFG/40/2003"	"-1"	"-1"	"1d"	"1D protein"	"1"	"VP1"	"FALSE"	"<1..>633"	"1"
"bovine|Afghanistan|2003|As/AFG/33/2003|2003|2003.4521"	"EF457990"	" 633"	"28-APR-2008"	"bovine"	"Afghanistan"	"-1"	"Asia 1"	"As/AFG/33/2003"	"-1"	"-1"	"1d"	"1D protein"	"1"	"VP1"	"FALSE"	"<1..>633"	"1"
"bovine|Afghanistan|2003|As/AFG/26/2003|2003|2003.4521"	"EF457989"	" 633"	"28-APR-2008"	"bovine"	"Afghanistan"	"-1"	"Asia 1"	"As/AFG/26/2003"	"-1"	"-1"	"1d"	"1D protein"	"1"	"VP1"	"FALSE"	"<1..>633"	"1"
"bovine|Afghanistan|2003|As/AFG/24/2003|2003|2003.4521"	"EF457988"	" 633"	"28-APR-2008"	"bovine"	"Afghanistan"	"-1"	"Asia 1"	"As/AFG/24/2003"	"-1"	"-1"	"1d"	"1D protein"	"1"	"VP1"	"FALSE"	"<1..>633"	"1"
"bovine|Afghanistan|2003|As/AFG/22/2003|2003|2003.4521"	"EF457987"	" 633"	"28-APR-2008"	"bovine"	"Afghanistan"	"-1"	"Asia 1"	"As/AFG/22/2003"	"-1"	"-1"	"1d"	"1D protein"	"1"	"VP1"	"FALSE"	"<1..>633"	"1"
"cattle|Afghanistan|2009|As/BAM/AFG/L2825/2009|30-Jul-2009|2009.5753"	"HQ439205"	" 633"	"15-DEC-2011"	"cattle"	"Afghanistan: Bamyan"	"30-Jul-2009"	"Asia1"	"As/BAM/AFG/L2825/2009"	"-1"	"-1"	"-1"	"VP1"	"1"	"-1"	"FALSE"	"<1..>633"	"1"
"cattle|Afghanistan|2009|As/BAM/AFG/L2824/2009|30-Jul-2009|2009.5753"	"HQ439204"	" 633"	"15-DEC-2011"	"cattle"	"Afghanistan: Bamyan"	"30-Jul-2009"	"Asia1"	"As/BAM/AFG/L2824/2009"	"-1"	"-1"	"-1"	"VP1"	"1"	"-1"	"FALSE"	"<1..>633"	"1"
"cattle|Afghanistan|2009|As/BAM/AFG/L2823/2009|30-Jul-2009|2009.5753"	"HQ439203"	" 633"	"15-DEC-2011"	"cattle"	"Afghanistan: Bamyan"	"30-Jul-2009"	"Asia1"	"As/BAM/AFG/L2823/2009"	"-1"	"-1"	"-1"	"VP1"	"1"	"-1"	"FALSE"	"<1..>633"	"1"
"cattle|Afghanistan|2009|As/KAB/AFG/L642/009|20-Jan-2009|2009.0521"	"HQ439202"	" 633"	"15-DEC-2011"	"cattle"	"Afghanistan: Qarabagh, Kabul"	"20-Jan-2009"	"Asia1"	"As/KAB/AFG/L642/009"	"-1"	"-1"	"-1"	"VP1"	"1"	"-1"	"FALSE"	"<1..>633"	"1"
"cattle|Afghanistan|2009|As/BAM/AFG/L641/2009|21-Jan-2009|2009.0548"	"HQ439201"	" 633"	"15-DEC-2011"	"cattle"	"Afghanistan: Bamyan"	"21-Jan-2009"	"Asia1"	"As/BAM/AFG/L641/2009"	"-1"	"-1"	"-1"	"VP1"	"1"	"-1"	"FALSE"	"<1..>633"	"1"
"cattle|Afghanistan|2009|As/BAM/AFG/L640/2009|21-Jan-2009|2009.0548"	"HQ439200"	" 633"	"15-DEC-2011"	"cattle"	"Afghanistan: Bamyan"	"21-Jan-2009"	"Asia1"	"As/BAM/AFG/L640/2009"	"-1"	"-1"	"-1"	"VP1"	"1"	"-1"	"FALSE"	"<1..>633"	"1"
"cattle|Afghanistan|2009|As/BAM/AFG/L639/2009|21-Jan-2009|2009.0548"	"HQ439198"	" 633"	"15-DEC-2011"	"cattle"	"Afghanistan: Bamyan"	"21-Jan-2009"	"Asia1"	"As/BAM/AFG/L639/2009"	"-1"	"-1"	"-1"	"VP1"	"1"	"-1"	"FALSE"	"<1..>633"	"1"
"cattle|Afghanistan|2009|As/BAM/AFG/L638/2009|21-Jan-2009|2009.0548"	"HQ439197"	" 633"	"15-DEC-2011"	"cattle"	"Afghanistan: Bamyan"	"21-Jan-2009"	"Asia1"	"As/BAM/AFG/L638/2009"	"-1"	"-1"	"-1"	"VP1"	"1"	"-1"	"FALSE"	"<1..>633"	"1"
"cattle|Afghanistan|2009|As/BAM/AFG/L3/2009|21-Jan-2009|2009.0548"	"HQ439196"	" 633"	"15-DEC-2011"	"cattle"	"Afghanistan: Bamyan"	"21-Jan-2009"	"Asia1"	"As/BAM/AFG/L3/2009"	"-1"	"-1"	"-1"	"VP1"	"1"	"-1"	"FALSE"	"<1..>633"	"1"
"cattle|Afghanistan|2009|As/BAM/AFG/L2/2009|21-Jan-2009|2009.0548"	"HQ439195"	" 633"	"15-DEC-2011"	"cattle"	"Afghanistan: Bamyan"	"21-Jan-2009"	"Asia1"	"As/BAM/AFG/L2/2009"	"-1"	"-1"	"-1"	"VP1"	"1"	"-1"	"FALSE"	"<1..>633"	"1"
"cattle|Afghanistan|2009|As/BAM/AFG/L1/2009|21-Jan-2009|2009.0548"	"HQ439194"	" 633"	"15-DEC-2011"	"cattle"	"Afghanistan: Bamyan"	"21-Jan-2009"	"Asia1"	"As/BAM/AFG/L1/2009"	"-1"	"-1"	"-1"	"VP1"	"1"	"-1"	"FALSE"	"<1..>633"	"1"
"buffalo|Pakistan|2009|As/SIN/PAK/L2812/2009|07-Jul-2009|2009.5123"	"HQ439191"	" 633"	"15-DEC-2011"	"buffalo"	"Pakistan: Hyderabad"	"07-Jul-2009"	"Asia1"	"As/SIN/PAK/L2812/2009"	"-1"	"-1"	"-1"	"VP1"	"1"	"-1"	"FALSE"	"<1..>633"	"1"
"buffalo|Pakistan|2009|As/SIN/PAK/L2811/2009|07-Jul-2009|2009.5123"	"HQ439190"	" 633"	"15-DEC-2011"	"buffalo"	"Pakistan: Hyderabad"	"07-Jul-2009"	"Asia1"	"As/SIN/PAK/L2811/2009"	"-1"	"-1"	"-1"	"VP1"	"1"	"-1"	"FALSE"	"<1..>633"	"1"
"buffalo|Pakistan|2009|As/SIN/PAK/L2810/2009|07-Jul-2009|2009.5123"	"HQ439189"	" 633"	"15-DEC-2011"	"buffalo"	"Pakistan: Hyderabad"	"07-Jul-2009"	"Asia1"	"As/SIN/PAK/L2810/2009"	"-1"	"-1"	"-1"	"VP1"	"1"	"-1"	"FALSE"	"<1..>633"	"1"
"bovine|Pakistan|2008|As/SIN/PAK/L8/2008|22-Dec-2008|2008.9726"	"HQ439188"	" 633"	"15-DEC-2011"	"bovine"	"Pakistan: Hyderabad"	"22-Dec-2008"	"Asia1"	"As/SIN/PAK/L8/2008"	"-1"	"-1"	"-1"	"VP1"	"1"	"-1"	"FALSE"	"<1..>633"	"1"
"bovine|Pakistan|2008|As/SIN/PAK/L5/2008|22-Dec-2008|2008.9726"	"HQ439187"	" 633"	"15-DEC-2011"	"bovine"	"Pakistan: Hyderabad"	"22-Dec-2008"	"Asia1"	"As/SIN/PAK/L5/2008"	"-1"	"-1"	"-1"	"VP1"	"1"	"-1"	"FALSE"	"<1..>633"	"1"
"pig|China|2006|186|2006|2006.4521"	"EU887277"	" 633"	"19-AUG-2008"	"pig"	"China: Sichuan"	"2006"	"Asia1"	"-1"	"WHN 06"	"-1"	"-1"	"VP1"	"1"	"1D"	"FALSE"	"<1..>633"	"1"
"cattle|India|2008|IND 137/08|12-Feb-2008|2008.1151"	"HQ224561"	" 633"	"06-NOV-2010"	"cattle"	"India: Karnataka"	"12-Feb-2008"	"Asia 1"	"IND 137/08"	"-1"	"-1"	"-1"	"VP1"	"1"	"structural protein; 1D"	"FALSE"	"<1..>633"	"1"
"cattle|India|2007|IND 97/08|24-Oct-2007|2007.8110"	"HQ224560"	" 633"	"06-NOV-2010"	"cattle"	"India: Madhya Pradesh"	"24-Oct-2007"	"Asia 1"	"IND 97/08"	"-1"	"-1"	"-1"	"VP1"	"1"	"structural protein; 1D"	"FALSE"	"<1..>633"	"1"
"cattle|India|2007|IND 96/08|24-Oct-2007|2007.8110"	"HQ224559"	" 633"	"06-NOV-2010"	"cattle"	"India: Madhya Pradesh"	"24-Oct-2007"	"Asia 1"	"IND 96/08"	"-1"	"-1"	"-1"	"VP1"	"1"	"structural protein; 1D"	"FALSE"	"<1..>633"	"1"
"cattle|India|2007|IND 95/08|24-Oct-2007|2007.8110"	"HQ224558"	" 633"	"06-NOV-2010"	"cattle"	"India: Madhya Pradesh"	"24-Oct-2007"	"Asia 1"	"IND 95/08"	"-1"	"-1"	"-1"	"VP1"	"1"	"structural protein; 1D"	"FALSE"	"<1..>633"	"1"
"cattle|India|2007|IND 93/08|24-Oct-2007|2007.8110"	"HQ224557"	" 633"	"06-NOV-2010"	"cattle"	"India: Madhya Pradesh"	"24-Oct-2007"	"Asia 1"	"IND 93/08"	"-1"	"-1"	"-1"	"VP1"	"1"	"structural protein; 1D"	"FALSE"	"<1..>633"	"1"
"cattle|India|2007|IND 32/08|19-Dec-2007|2007.9644"	"HQ224556"	" 633"	"06-NOV-2010"	"cattle"	"India: West Bengal"	"19-Dec-2007"	"Asia 1"	"IND 32/08"	"-1"	"-1"	"-1"	"VP1"	"1"	"structural protein; 1D"	"FALSE"	"<1..>633"	"1"
"cattle|India|2007|IND 227/07|20-Sep-2007|2007.7178"	"HQ224555"	" 633"	"06-NOV-2010"	"cattle"	"India: Uttar Pradesh"	"20-Sep-2007"	"Asia 1"	"IND 227/07"	"-1"	"-1"	"-1"	"VP1"	"1"	"structural protein; 1D"	"FALSE"	"<1..>633"	"1"
"cattle|India|2007|IND 121/07|17-Jun-2007|2007.4575"	"HQ224554"	" 633"	"06-NOV-2010"	"cattle"	"India: Assam"	"17-Jun-2007"	"Asia 1"	"IND 121/07"	"-1"	"-1"	"-1"	"VP1"	"1"	"structural protein; 1D"	"FALSE"	"<1..>633"	"1"
"cattle|India|2007|IND 12/07|12-Jan-2007|2007.0301"	"HQ224553"	" 633"	"06-NOV-2010"	"cattle"	"India: Assam"	"12-Jan-2007"	"Asia 1"	"IND 12/07"	"-1"	"-1"	"-1"	"VP1"	"1"	"structural protein; 1D"	"FALSE"	"<1..>633"	"1"
"cattle|India|2002|IND 141/02|Mar-2002|2002.2000"	"GQ220884"	" 633"	"05-JUL-2009"	"cattle"	"India: West Bengal"	"Mar-2002"	"Asia 1"	"IND 141/02"	"-1"	"-1"	"1d"	"VP1 protein"	"1"	"capsid polypeptide"	"FALSE"	"<1..>633"	"1"
"cattle|India|2002|IND 61/02|2002|2002.4521"	"GQ220883"	" 633"	"05-JUL-2009"	"cattle"	"India: Gujarat"	"2002"	"Asia 1"	"IND 61/02"	"-1"	"-1"	"1d"	"VP1 protein"	"1"	"capsid polypeptide"	"FALSE"	"<1..>633"	"1"
"cattle|India|2001|IND 438/01|11-Dec-2001|2001.9425"	"GQ220882"	" 633"	"05-JUL-2009"	"cattle"	"India: Uttar Pradesh"	"11-Dec-2001"	"Asia 1"	"IND 438/01"	"-1"	"-1"	"1d"	"VP1 protein"	"1"	"capsid polypeptide"	"FALSE"	"<1..>633"	"1"
"cattle|India|2001|IND 423/01|2001|2001.4521"	"GQ220881"	" 633"	"05-JUL-2009"	"cattle"	"India: Haryana"	"2001"	"Asia 1"	"IND 423/01"	"-1"	"-1"	"1d"	"VP1 protein"	"1"	"capsid polypeptide"	"FALSE"	"<1..>633"	"1"
"cattle|India|2001|IND 397/01|04-Dec-2001|2001.9233"	"GQ220880"	" 633"	"05-JUL-2009"	"cattle"	"India: Uttar Pradesh"	"04-Dec-2001"	"Asia 1"	"IND 397/01"	"-1"	"-1"	"1d"	"VP1 protein"	"1"	"capsid polypeptide"	"FALSE"	"<1..>633"	"1"
"cattle|India|2001|IND 396/01|04-Dec-2001|2001.9233"	"GQ220879"	" 633"	"05-JUL-2009"	"cattle"	"India: Uttar Pradesh"	"04-Dec-2001"	"Asia 1"	"IND 396/01"	"-1"	"-1"	"1d"	"VP1 protein"	"1"	"capsid polypeptide"	"FALSE"	"<1..>633"	"1"
"cattle|India|2001|IND 389/01|27-Nov-2001|2001.9041"	"GQ220878"	" 633"	"05-JUL-2009"	"cattle"	"India: Uttar Pradesh"	"27-Nov-2001"	"Asia 1"	"IND 389/01"	"-1"	"-1"	"1d"	"VP1 protein"	"1"	"capsid polypeptide"	"FALSE"	"<1..>633"	"1"
"cattle|India|2001|IND 388/01|27-Nov-2001|2001.9041"	"GQ220877"	" 633"	"05-JUL-2009"	"cattle"	"India: Uttar Pradesh"	"27-Nov-2001"	"Asia 1"	"IND 388/01"	"-1"	"-1"	"1d"	"VP1 protein"	"1"	"capsid polypeptide"	"FALSE"	"<1..>633"	"1"
"cattle|India|2001|IND 387/01|27-Nov-2001|2001.9041"	"GQ220876"	" 633"	"05-JUL-2009"	"cattle"	"India: Uttar Pradesh"	"27-Nov-2001"	"Asia 1"	"IND 387/01"	"-1"	"-1"	"1d"	"VP1 protein"	"1"	"capsid polypeptide"	"FALSE"	"<1..>633"	"1"
"cattle|India|2001|IND 373/01|25-Jul-2001|2001.5616"	"GQ220875"	" 633"	"05-JUL-2009"	"cattle"	"India: West Bengal"	"25-Jul-2001"	"Asia 1"	"IND 373/01"	"-1"	"-1"	"1d"	"VP1 protein"	"1"	"capsid polypeptide"	"FALSE"	"<1..>633"	"1"
"cattle|India|2001|IND 354/01|28-Sep-2001|2001.7397"	"GQ220874"	" 633"	"05-JUL-2009"	"cattle"	"India: Assam"	"28-Sep-2001"	"Asia 1"	"IND 354/01"	"-1"	"-1"	"1d"	"VP1 protein"	"1"	"capsid polypeptide"	"FALSE"	"<1..>633"	"1"
"cattle|India|2001|IND 342/01|22-Aug-2001|2001.6384"	"GQ220873"	" 633"	"05-JUL-2009"	"cattle"	"India: Bihar"	"22-Aug-2001"	"Asia 1"	"IND 342/01"	"-1"	"-1"	"1d"	"VP1 protein"	"1"	"capsid polypeptide"	"FALSE"	"<1..>633"	"1"
"cattle|India|2001|IND 335/01|15-Sep-2001|2001.7041"	"GQ220872"	" 633"	"05-JUL-2009"	"cattle"	"India: Uttar Pradesh"	"15-Sep-2001"	"Asia 1"	"IND 335/01"	"-1"	"-1"	"1d"	"VP1 protein"	"1"	"capsid polypeptide"	"FALSE"	"<1..>633"	"1"
"cattle|India|2001|IND 248/01|08-Mar-2001|2001.1808"	"GQ220871"	" 633"	"05-JUL-2009"	"cattle"	"India: West Bengal"	"08-Mar-2001"	"Asia 1"	"IND 248/01"	"-1"	"-1"	"1d"	"VP1 protein"	"1"	"capsid polypeptide"	"FALSE"	"<1..>633"	"1"
"cattle|India|2001|IND 160/01|23-Feb-2001|2001.1452"	"GQ220870"	" 633"	"05-JUL-2009"	"cattle"	"India: Gujarat"	"23-Feb-2001"	"Asia 1"	"IND 160/01"	"-1"	"-1"	"1d"	"VP1 protein"	"1"	"capsid polypeptide"	"FALSE"	"<1..>633"	"1"
"cattle|India|2001|IND 152/01|20-Jan-2001|2001.0521"	"GQ220869"	" 633"	"05-JUL-2009"	"cattle"	"India: Gujarat"	"20-Jan-2001"	"Asia 1"	"IND 152/01"	"-1"	"-1"	"1d"	"VP1 protein"	"1"	"capsid polypeptide"	"FALSE"	"<1..>633"	"1"
"cattle|India|2001|IND 149/01|10-Jan-2001|2001.0247"	"GQ220868"	" 633"	"05-JUL-2009"	"cattle"	"India: Gujarat"	"10-Jan-2001"	"Asia 1"	"IND 149/01"	"-1"	"-1"	"1d"	"VP1 protein"	"1"	"capsid polypeptide"	"FALSE"	"<1..>633"	"1"
"water buffalo|India|2000|IND 148/01|20-Dec-2000|2000.9671"	"GQ220867"	" 633"	"05-JUL-2009"	"water buffalo"	"India: Gujarat"	"20-Dec-2000"	"Asia 1"	"IND 148/01"	"-1"	"-1"	"1d"	"VP1 protein"	"1"	"capsid polypeptide"	"FALSE"	"<1..>633"	"1"
"cattle|India|2000|IND 140/01|22-Dec-2000|2000.9726"	"GQ220866"	" 633"	"05-JUL-2009"	"cattle"	"India: Gujarat"	"22-Dec-2000"	"Asia 1"	"IND 140/01"	"-1"	"-1"	"1d"	"VP1 protein"	"1"	"capsid polypeptide"	"FALSE"	"<1..>633"	"1"
"cattle|India|2001|IND 107/01|2001|2001.4521"	"GQ220865"	" 633"	"05-JUL-2009"	"cattle"	"India: Himachal Pradesh"	"2001"	"Asia 1"	"IND 107/01"	"-1"	"-1"	"1d"	"VP1 protein"	"1"	"capsid polypeptide"	"FALSE"	"<1..>633"	"1"
"cattle|India|2001|IND 52/01|2001|2001.4521"	"GQ220864"	" 633"	"05-JUL-2009"	"cattle"	"India: Karnataka"	"2001"	"Asia 1"	"IND 52/01"	"-1"	"-1"	"1d"	"VP1 protein"	"1"	"capsid polypeptide"	"FALSE"	"<1..>633"	"1"
