"SequenceName"	"LOCUS"	"LENGTH"	"RECORD_DATE"	"host"	"country"	"collection_date"	"serotype"	"isolate"	"strain"	"segment"	"gene"	"product"	"codon_start"	"note"	"COMPLEMENT"	"position"	"regAssign"
"cattle|Egypt|2012|EGY/13/2012|01-Mar-2012|2012.1616"	"JX570625"	" 648"	"01-MAY-2014"	"cattle"	"Egypt: Qalubia-Banha Governorate"	"01-Mar-2012"	"SAT2"	"EGY/13/2012"	"-1"	"-1"	"-1"	"VP1"	"1"	"-1"	"FALSE"	"<1..>648"	"1"
"cattle|Egypt|2012|EGY/11/2012|29-Feb-2012|2012.1616"	"JX570624"	" 648"	"01-MAY-2014"	"cattle"	"Egypt: Mnoufia Governorate"	"29-Feb-2012"	"SAT2"	"EGY/11/2012"	"-1"	"-1"	"-1"	"VP1"	"1"	"-1"	"FALSE"	"<1..>648"	"1"
"cattle|Egypt|2012|EGY/10/2012|29-Feb-2012|2012.1616"	"JX570623"	" 648"	"01-MAY-2014"	"cattle"	"Egypt: Giza Governorate"	"29-Feb-2012"	"SAT2"	"EGY/10/2012"	"-1"	"-1"	"-1"	"VP1"	"1"	"-1"	"FALSE"	"<1..>648"	"1"
"cattle|Egypt|2012|EGY/9/2012|29-Feb-2012|2012.1616"	"JX570622"	" 648"	"01-MAY-2014"	"cattle"	"Egypt: El-Suiz Governorate"	"29-Feb-2012"	"SAT2"	"EGY/9/2012"	"-1"	"-1"	"-1"	"VP1"	"1"	"-1"	"FALSE"	"<1..>648"	"1"
"cattle|Egypt|2012|EGY/6/2012|27-Feb-2012|2012.1562"	"JX570621"	" 648"	"01-MAY-2014"	"cattle"	"Egypt: Kafre El-Shaisk Governorate"	"27-Feb-2012"	"SAT2"	"EGY/6/2012"	"-1"	"-1"	"-1"	"VP1"	"1"	"-1"	"FALSE"	"<1..>648"	"1"
"cattle|Egypt|2012|EGY/5/2012|27-Feb-2012|2012.1562"	"JX570620"	" 648"	"01-MAY-2014"	"cattle"	"Egypt: Menia Governorate"	"27-Feb-2012"	"SAT2"	"EGY/5/2012"	"-1"	"-1"	"-1"	"VP1"	"1"	"-1"	"FALSE"	"<1..>648"	"1"
"cattle|Egypt|2012|EGY/4/2012|27-Feb-2012|2012.1562"	"JX570619"	" 648"	"01-MAY-2014"	"cattle"	"Egypt: Menia Governorate"	"27-Feb-2012"	"SAT2"	"EGY/4/2012"	"-1"	"-1"	"-1"	"VP1"	"1"	"-1"	"FALSE"	"<1..>648"	"1"
"cattle|Egypt|2012|EGY/3/2012|18-Feb-2012|2012.1315"	"JX570618"	" 648"	"01-MAY-2014"	"cattle"	"Egypt: Garbia Governorate"	"18-Feb-2012"	"SAT2"	"EGY/3/2012"	"-1"	"-1"	"-1"	"VP1"	"1"	"-1"	"FALSE"	"<1..>648"	"1"
"cattle|Egypt|2012|EGY/2/2012|17-Feb-2012|2012.1288"	"JX570617"	" 648"	"01-MAY-2014"	"cattle"	"Egypt: Alexandria Governorate"	"17-Feb-2012"	"SAT2"	"EGY/2/2012"	"-1"	"-1"	"-1"	"VP1"	"1"	"-1"	"FALSE"	"<1..>648"	"1"
"cattle|Cameroon|2005|CAR/8/2005|20-May-2005|2005.3808"	"JX570616"	" 648"	"01-MAY-2014"	"cattle"	"Cameroon: Vina, Adamawa Region"	"20-May-2005"	"SAT2"	"CAR/8/2005"	"-1"	"-1"	"-1"	"VP1"	"1"	"-1"	"FALSE"	"<1..>648"	"1"
"cattle|Cameroon|2005|CAR/1/2005|19-May-2005|2005.3781"	"JX570615"	" 648"	"01-MAY-2014"	"cattle"	"Cameroon: Vina, Adamawa Region"	"19-May-2005"	"SAT2"	"CAR/1/2005"	"-1"	"-1"	"-1"	"VP1"	"1"	"-1"	"FALSE"	"<1..>648"	"1"
"cattle|Bahrain|2012|BAR/28/2012|05-Apr-2012|2012.2575"	"JX570614"	" 648"	"01-MAY-2014"	"cattle"	"Bahrain: Farm 12, Northern Governorate"	"05-Apr-2012"	"SAT2"	"BAR/28/2012"	"-1"	"-1"	"-1"	"VP1"	"1"	"-1"	"FALSE"	"<1..>648"	"1"
"cattle|Bahrain|2012|BAR/16/2012|26-Mar-2012|2012.2301"	"JX570613"	" 648"	"01-MAY-2014"	"cattle"	"Bahrain: Farm 6 Vet Quarantine"	"26-Mar-2012"	"SAT2"	"BAR/16/2012"	"-1"	"-1"	"-1"	"VP1"	"1"	"-1"	"FALSE"	"<1..>648"	"1"
"cattle|Bahrain|2012|BAR/13/2012|21-Mar-2012|2012.2164"	"JX570612"	" 648"	"01-MAY-2014"	"cattle"	"Bahrain: Farm 5 Vet Quarantine"	"21-Mar-2012"	"SAT2"	"BAR/13/2012"	"-1"	"-1"	"-1"	"VP1"	"1"	"-1"	"FALSE"	"<1..>648"	"1"
"cattle|Bahrain|2012|BAR/12/2012|20-Mar-2012|2012.2137"	"JX570611"	" 648"	"01-MAY-2014"	"cattle"	"Bahrain: Farm 5 Vet Quarantine"	"20-Mar-2012"	"SAT2"	"BAR/12/2012"	"-1"	"-1"	"-1"	"VP1"	"1"	"-1"	"FALSE"	"<1..>648"	"1"
"cattle|Bahrain|2012|BAR/10/2012|06-Mar-2012|2012.1753"	"JX570610"	" 648"	"01-MAY-2014"	"cattle"	"Bahrain: Farm 4 Vet Quarantine"	"06-Mar-2012"	"SAT2"	"BAR/10/2012"	"-1"	"-1"	"-1"	"VP1"	"1"	"-1"	"FALSE"	"<1..>648"	"1"
"cattle|Egypt|2012|EGY/H1Fay/2012|02-Mar-2012|2012.1644"	"KF055861"	" 648"	"31-MAR-2014"	"cattle"	"Egypt: Faiyum Governorate"	"02-Mar-2012"	"SAT 2"	"EGY/H1Fay/2012"	"-1"	"-1"	"-1"	"VP1"	"1"	"capsid polypeptide; 1D"	"FALSE"	"<1..>648"	"1"
"cattle|Egypt|2012|EGY/H1Ghb/2012|02-Mar-2012|2012.1644"	"KF055860"	" 648"	"31-MAR-2014"	"cattle"	"Egypt: Gharbia Governorate"	"02-Mar-2012"	"SAT 2"	"EGY/H1Ghb/2012"	"-1"	"-1"	"-1"	"VP1"	"1"	"capsid polypeptide; 1D"	"FALSE"	"<1..>648"	"1"
"africanbuffalo|Mozambique|2010|MOZ/P13/2010 B22|14-Sep-2010|2010.7014"	"KF219692"	" 648"	"31-DEC-2013"	"African buffalo (Syncerus caffer)"	"Mozambique: Marromeu National Park"	"14-Sep-2010"	"SAT 2"	"MOZ/P13/2010 B22"	"-1"	"-1"	"-1"	"capsid protein"	"1"	"VP1; 1D"	"FALSE"	"<1..>648"	"1"
"cattle|Zimbabwe|2002|ZIM/14/2002|01-Aug-2002|2002.5808"	"KF219689"	" 648"	"31-DEC-2013"	"cattle"	"Zimbabwe: Bumira Dip Tank, Ndowaoyo Communal"	"01-Aug-2002"	"SAT 2"	"ZIM/14/2002"	"-1"	"-1"	"-1"	"capsid protein"	"1"	"VP1; 1D"	"FALSE"	"<1..>648"	"1"
"africanbuffalo|Uganda|1970|UGA-BUFF/24/70|1970|1970.4521"	"KF219684"	" 648"	"31-DEC-2013"	"African buffalo (Syncerus caffer)"	"Uganda: Queen Elizabeth National Park"	"1970"	"SAT 2"	"UGA-BUFF/24/70"	"-1"	"-1"	"-1"	"capsid protein"	"1"	"VP1; 1D"	"FALSE"	"<1..>648"	"1"
"africanbuffalo|Uganda|1970|UGA-BUFF/12/70|1970|1970.4521"	"KF219683"	" 648"	"31-DEC-2013"	"African buffalo (Syncerus caffer)"	"Uganda: Queen Elizabeth National Park"	"1970"	"SAT 2"	"UGA-BUFF/12/70"	"-1"	"-1"	"-1"	"capsid protein"	"1"	"VP1; 1D"	"FALSE"	"<1..>648"	"1"
"cattle|Tanzania|2009|TAN/43/2009|Oct-2009|2009.7863"	"KF561727"	" 648"	"27-NOV-2013"	"cattle"	"Tanzania: Makete District, Njombe District,"	"Oct-2009"	"SAT2"	"TAN/43/2009"	"-1"	"-1"	"-1"	"VP1"	"1"	"capsid polypeptide; 1D"	"FALSE"	"<1..>648"	"1"
"cattle|Tanzania|2004|TAN/21/2004|2004|2004.4521"	"KF561726"	" 648"	"27-NOV-2013"	"cattle"	"Tanzania: Kihonda, Morogoro Urban District,"	"2004"	"SAT2"	"TAN/21/2004"	"-1"	"-1"	"-1"	"VP1"	"1"	"capsid polypeptide; 1D"	"FALSE"	"<1..>648"	"1"
"cattle|Tanzania|2004|TAN/18/2004|2004|2004.4521"	"KF561725"	" 648"	"27-NOV-2013"	"cattle"	"Tanzania: Nkasi District, Rukwa Region"	"2004"	"SAT2"	"TAN/18/2004"	"-1"	"-1"	"-1"	"VP1"	"1"	"capsid polypeptide; 1D"	"FALSE"	"<1..>648"	"1"
"cattle|Tanzania|2004|TAN/9/2004|2004|2004.4521"	"KF561724"	" 648"	"27-NOV-2013"	"cattle"	"Tanzania: Nkoanrua, Arumeru District, Arusha"	"2004"	"SAT2"	"TAN/9/2004"	"-1"	"-1"	"-1"	"VP1"	"1"	"capsid polypeptide; 1D"	"FALSE"	"<1..>648"	"1"
"cattle|Tanzania|2004|TAN/6/2004|2004|2004.4521"	"KF561723"	" 648"	"27-NOV-2013"	"cattle"	"Tanzania: Arusha Region"	"2004"	"SAT2"	"TAN/6/2004"	"-1"	"-1"	"-1"	"VP1"	"1"	"capsid polypeptide; 1D"	"FALSE"	"<1..>648"	"1"
"cattle|Tanzania|2004|TAN/4/2004|2004|2004.4521"	"KF561722"	" 648"	"27-NOV-2013"	"cattle"	"Tanzania: Arusha Region"	"2004"	"SAT2"	"TAN/4/2004"	"-1"	"-1"	"-1"	"VP1"	"1"	"capsid polypeptide; 1D"	"FALSE"	"<1..>648"	"1"
"cattle|Zimbabwe|1989|ZIM/9/89|04-May-1989|1989.3370"	"KF112976"	" 648"	"04-NOV-2013"	"cattle"	"Zimbabwe: Clearwater Kop Farm, Gweru, Midlands"	"04-May-1989"	"SAT2"	"ZIM/9/89"	"-1"	"-1"	"-1"	"capsid protein"	"1"	"VP1; 1D"	"FALSE"	"<1..>648"	"1"
"cattle|Zimbabwe|1989|ZIM/8/89|27-Apr-1989|1989.3178"	"KF112975"	" 648"	"04-NOV-2013"	"cattle"	"Zimbabwe: Jeckew Farm, Mutorashanga, Mashonaland"	"27-Apr-1989"	"SAT2"	"ZIM/8/89"	"-1"	"-1"	"-1"	"capsid protein"	"1"	"VP1; 1D"	"FALSE"	"<1..>648"	"1"
"cattle|Zimbabwe|1987|ZIM/5/87|01-Jul-1987|1987.4959"	"KF112974"	" 648"	"04-NOV-2013"	"cattle"	"Zimbabwe: Triangle, Chiredzi, Masvingo"	"01-Jul-1987"	"SAT2"	"ZIM/5/87"	"-1"	"-1"	"-1"	"capsid protein"	"1"	"VP1; 1D"	"FALSE"	"<1..>648"	"1"
"cattle|Zimbabwe|1987|ZIM/1/87|24-Mar-1987|1987.2247"	"KF112973"	" 648"	"04-NOV-2013"	"cattle"	"Zimbabwe: Blackwaters Ranch, Insiza,"	"24-Mar-1987"	"SAT2"	"ZIM/1/87"	"-1"	"-1"	"-1"	"capsid protein"	"1"	"VP1; 1D"	"FALSE"	"<1..>648"	"1"
"cattle|Zimbabwe|1981|ZIM/5/81|06-Nov-1981|1981.8466"	"KF112972"	" 648"	"04-NOV-2013"	"cattle"	"Zimbabwe: Lubu Diptank, Manjolo TTL"	"06-Nov-1981"	"SAT2"	"ZIM/5/81"	"-1"	"-1"	"-1"	"capsid protein"	"1"	"VP1; 1D"	"FALSE"	"<1..>648"	"1"
"cattle|Zambia|1981|ZAM/3/81|04-Nov-1981|1981.8411"	"KF112971"	" 648"	"04-NOV-2013"	"cattle"	"Zambia: Kambwa village, Monze district"	"04-Nov-1981"	"SAT2"	"ZAM/3/81"	"-1"	"-1"	"-1"	"capsid protein"	"1"	"VP1; 1D"	"FALSE"	"<1..>648"	"1"
"cattle|Togo|1990|TOG/1/90|01-Nov-1990|1990.8329"	"KF112970"	" 648"	"04-NOV-2013"	"cattle"	"Togo"	"01-Nov-1990"	"SAT2"	"TOG/1/90"	"-1"	"-1"	"-1"	"capsid protein"	"1"	"VP1; 1D"	"FALSE"	"<1..>648"	"1"
"cattle|Namibia|1989|SWA/4/89|12-Nov-1989|1989.8630"	"KF112969"	" 648"	"04-NOV-2013"	"cattle"	"Namibia: Sigwe village, East Caprivi"	"12-Nov-1989"	"SAT2"	"SWA/4/89"	"-1"	"-1"	"-1"	"capsid protein"	"1"	"VP1; 1D"	"FALSE"	"<1..>648"	"1"
"cattle|Sudan|2010|SUD/4/2010|09-Feb-2010|2010.1068"	"KF112968"	" 648"	"04-NOV-2013"	"cattle"	"Sudan: Sheikan, Sheikan, North Kordafan"	"09-Feb-2010"	"SAT2"	"SUD/4/2010"	"-1"	"-1"	"-1"	"capsid protein"	"1"	"VP1; 1D"	"FALSE"	"<1..>648"	"1"
"cattle|Senegal|2009|SEN/27/2009|09-Oct-2009|2009.7699"	"KF112967"	" 648"	"04-NOV-2013"	"cattle"	"Senegal: Ross Bethio, St. Louis"	"09-Oct-2009"	"SAT2"	"SEN/27/2009"	"-1"	"-1"	"-1"	"capsid protein"	"1"	"VP1; 1D"	"FALSE"	"<1..>648"	"1"
"cattle|SouthAfrica|1979|SAR/3/79|22-Jun-1979|1979.4712"	"KF112966"	" 648"	"04-NOV-2013"	"cattle"	"South Africa: Maswanganye Giuani"	"22-Jun-1979"	"SAT2"	"SAR/3/79"	"-1"	"-1"	"-1"	"capsid protein"	"1"	"VP1; 1D"	"FALSE"	"<1..>648"	"1"
"impala|SouthAfrica|1967|SA/2/67|09-Oct-1967|1967.7699"	"KF112965"	" 648"	"04-NOV-2013"	"Aepyceros melampus (impala)"	"South Africa: Kruger National Park"	"09-Oct-1967"	"SAT2"	"SA/2/67"	"-1"	"-1"	"-1"	"capsid protein"	"1"	"VP1; 1D"	"FALSE"	"<1..>648"	"1"
"cattle|Rwanda|1996|RWA/13/96|06-May-1996|1996.3425"	"KF112963"	" 648"	"04-NOV-2013"	"cattle"	"Rwanda: Runda"	"06-May-1996"	"SAT2"	"RWA/13/96"	"-1"	"-1"	"-1"	"capsid protein"	"1"	"VP1; 1D"	"FALSE"	"<1..>648"	"1"
"cattle|Zimbabwe|1972|RHO/2/72A|25-Sep-1972|1972.7315"	"KF112962"	" 648"	"04-NOV-2013"	"cattle"	"Zimbabwe: Zaka TTL (Rhodesia)"	"25-Sep-1972"	"SAT2"	"RHO/2/72A"	"-1"	"-1"	"-1"	"capsid protein"	"1"	"VP1; 1D"	"FALSE"	"<1..>648"	"1"
"cattle|Yemen|1990|NYE/29/90|01-Jul-1990|1990.4959"	"KF112961"	" 648"	"04-NOV-2013"	"cattle"	"Yemen: Sana'a abattoir (North Yemen)"	"01-Jul-1990"	"SAT2"	"NYE/29/90"	"-1"	"-1"	"-1"	"capsid protein"	"1"	"VP1; 1D"	"FALSE"	"<1..>648"	"1"
"cattle|Niger|2005|NGR/15/2005|31-Dec-2005|2005.9973"	"KF112960"	" 648"	"04-NOV-2013"	"cattle"	"Niger"	"31-Dec-2005"	"SAT2"	"NGR/15/2005"	"-1"	"-1"	"-1"	"capsid protein"	"1"	"VP1; 1D"	"FALSE"	"<1..>648"	"1"
"impala|SouthAfrica|1985|KNP/1/85|21-Nov-1985|1985.8877"	"KF112958"	" 648"	"04-NOV-2013"	"Aepyceros melampus (impala)"	"South Africa: Gudzane, Kruger National Park"	"21-Nov-1985"	"SAT2"	"KNP/1/85"	"-1"	"-1"	"-1"	"capsid protein"	"1"	"VP1; 1D"	"FALSE"	"<1..>648"	"1"
"cattle|CotedIvoire|1990|IVY/3/90|1990|1990.4521"	"KF112957"	" 648"	"04-NOV-2013"	"cattle"	"Cote d'Ivoire: Bingerville"	"1990"	"SAT2"	"IVY/3/90"	"-1"	"-1"	"-1"	"capsid protein"	"1"	"VP1; 1D"	"FALSE"	"<1..>648"	"1"
"cattle|Ethiopia|2010|ETH/2/2010|25-Jan-2010|2010.0658"	"KF112956"	" 648"	"04-NOV-2013"	"cattle"	"Ethiopia: Debre Zeit, East Shewa, Oromia Region"	"25-Jan-2010"	"SAT2"	"ETH/2/2010"	"-1"	"-1"	"-1"	"capsid protein"	"1"	"VP1; 1D"	"FALSE"	"<1..>648"	"1"
"cattle|Ethiopia|2009|ETH/77/2009|29-Dec-2009|2009.9918"	"KF112955"	" 648"	"04-NOV-2013"	"cattle"	"Ethiopia: Sululta, Oromia Region"	"29-Dec-2009"	"SAT2"	"ETH/77/2009"	"-1"	"-1"	"-1"	"capsid protein"	"1"	"VP1; 1D"	"FALSE"	"<1..>648"	"1"
"cattle|Ethiopia|2009|ETH/76/2009|29-Dec-2009|2009.9918"	"KF112954"	" 648"	"04-NOV-2013"	"cattle"	"Ethiopia: Sululta, Oromia Region"	"29-Dec-2009"	"SAT2"	"ETH/76/2009"	"-1"	"-1"	"-1"	"capsid protein"	"1"	"VP1; 1D"	"FALSE"	"<1..>648"	"1"
"cattle|Ethiopia|2009|ETH/75/2009|29-Dec-2009|2009.9918"	"KF112953"	" 648"	"04-NOV-2013"	"cattle"	"Ethiopia: Sululta, Oromia Region"	"29-Dec-2009"	"SAT2"	"ETH/75/2009"	"-1"	"-1"	"-1"	"capsid protein"	"1"	"VP1; 1D"	"FALSE"	"<1..>648"	"1"
"cattle|Ethiopia|2009|ETH/74/2009|19-Nov-2009|2009.8822"	"KF112952"	" 648"	"04-NOV-2013"	"cattle"	"Ethiopia: Debre Berhan, North Shewa, Amhara"	"19-Nov-2009"	"SAT2"	"ETH/74/2009"	"-1"	"-1"	"-1"	"capsid protein"	"1"	"VP1; 1D"	"FALSE"	"<1..>648"	"1"
"cattle|Ethiopia|2009|ETH/73/2009|19-Nov-2009|2009.8822"	"KF112951"	" 648"	"04-NOV-2013"	"cattle"	"Ethiopia: Debre Berhan, North Shewa, Amhara"	"19-Nov-2009"	"SAT2"	"ETH/73/2009"	"-1"	"-1"	"-1"	"capsid protein"	"1"	"VP1; 1D"	"FALSE"	"<1..>648"	"1"
"pig|Ethiopia|2009|ETH/72/2009|19-Nov-2009|2009.8822"	"KF112950"	" 648"	"04-NOV-2013"	"pig"	"Ethiopia: Debre Berhan, North Shewa, Amhara"	"19-Nov-2009"	"SAT2"	"ETH/72/2009"	"-1"	"-1"	"-1"	"capsid protein"	"1"	"VP1; 1D"	"FALSE"	"<1..>648"	"1"
"cattle|Ethiopia|2009|ETH/70/2009|19-Nov-2009|2009.8822"	"KF112949"	" 648"	"04-NOV-2013"	"cattle"	"Ethiopia: Debre Berhan, North Shewa, Amhara"	"19-Nov-2009"	"SAT2"	"ETH/70/2009"	"-1"	"-1"	"-1"	"capsid protein"	"1"	"VP1; 1D"	"FALSE"	"<1..>648"	"1"
"cattle|Ethiopia|2009|ETH/69/2009|19-Nov-2009|2009.8822"	"KF112948"	" 648"	"04-NOV-2013"	"cattle"	"Ethiopia: Debre Berhan, North Shewa, Amhara"	"19-Nov-2009"	"SAT2"	"ETH/69/2009"	"-1"	"-1"	"-1"	"capsid protein"	"1"	"VP1; 1D"	"FALSE"	"<1..>648"	"1"
"cattle|Ethiopia|2009|ETH/68/2009|19-Nov-2009|2009.8822"	"KF112947"	" 648"	"04-NOV-2013"	"cattle"	"Ethiopia: Debre Berhan, North Shewa, Amhara"	"19-Nov-2009"	"SAT2"	"ETH/68/2009"	"-1"	"-1"	"-1"	"capsid protein"	"1"	"VP1; 1D"	"FALSE"	"<1..>648"	"1"
"cattle|Ethiopia|2009|ETH/67/2009|19-Nov-2009|2009.8822"	"KF112946"	" 648"	"04-NOV-2013"	"cattle"	"Ethiopia: Debre Berhan, North Shewa, Amhara"	"19-Nov-2009"	"SAT2"	"ETH/67/2009"	"-1"	"-1"	"-1"	"capsid protein"	"1"	"VP1; 1D"	"FALSE"	"<1..>648"	"1"
"cattle|Ethiopia|2009|ETH/65/2009|19-Nov-2009|2009.8822"	"KF112945"	" 648"	"04-NOV-2013"	"cattle"	"Ethiopia: Debre Berhan, North Shewa, Amhara"	"19-Nov-2009"	"SAT2"	"ETH/65/2009"	"-1"	"-1"	"-1"	"capsid protein"	"1"	"VP1; 1D"	"FALSE"	"<1..>648"	"1"
"cattle|Ethiopia|2009|ETH/64/2009|19-Nov-2009|2009.8822"	"KF112944"	" 648"	"04-NOV-2013"	"cattle"	"Ethiopia: Debre Berhan, North Shewa, Amhara"	"19-Nov-2009"	"SAT2"	"ETH/64/2009"	"-1"	"-1"	"-1"	"capsid protein"	"1"	"VP1; 1D"	"FALSE"	"<1..>648"	"1"
"cattle|Ethiopia|2009|ETH/56/2009|02-Dec-2009|2009.9178"	"KF112943"	" 648"	"04-NOV-2013"	"cattle"	"Ethiopia: Mulo, Oromia Region"	"02-Dec-2009"	"SAT2"	"ETH/56/2009"	"-1"	"-1"	"-1"	"capsid protein"	"1"	"VP1; 1D"	"FALSE"	"<1..>648"	"1"
"cattle|Ethiopia|2009|ETH/53/2009|17-Nov-2009|2009.8767"	"KF112942"	" 648"	"04-NOV-2013"	"cattle"	"Ethiopia: Kinbibit, North Shewa, Oromia Region"	"17-Nov-2009"	"SAT2"	"ETH/53/2009"	"-1"	"-1"	"-1"	"capsid protein"	"1"	"VP1; 1D"	"FALSE"	"<1..>648"	"1"
"cattle|Ethiopia|2009|ETH/52/2009|17-Nov-2009|2009.8767"	"KF112941"	" 648"	"04-NOV-2013"	"cattle"	"Ethiopia: Kinbibit, North Shewa, Oromia Region"	"17-Nov-2009"	"SAT2"	"ETH/52/2009"	"-1"	"-1"	"-1"	"capsid protein"	"1"	"VP1; 1D"	"FALSE"	"<1..>648"	"1"
"cattle|Ethiopia|2009|ETH/51/2009|05-Nov-2009|2009.8438"	"KF112940"	" 648"	"04-NOV-2013"	"cattle"	"Ethiopia: Kinbibit, North Shewa, Oromia Region"	"05-Nov-2009"	"SAT2"	"ETH/51/2009"	"-1"	"-1"	"-1"	"capsid protein"	"1"	"VP1; 1D"	"FALSE"	"<1..>648"	"1"
"cattle|Egypt|2012|EGY/31/2012|21-May-2012|2012.3836"	"KF112937"	" 648"	"04-NOV-2013"	"cattle"	"Egypt: Kafr El Tagi, Kafr El Sheikh, Kafr El"	"21-May-2012"	"SAT2"	"EGY/31/2012"	"-1"	"-1"	"-1"	"capsid protein"	"1"	"VP1; 1D"	"FALSE"	"<1..>648"	"1"
"cattle|Egypt|2012|EGY/29/2012|19-May-2012|2012.3781"	"KF112936"	" 648"	"04-NOV-2013"	"cattle"	"Egypt: Rawda, Faras Qour, Domyat, Delta"	"19-May-2012"	"SAT2"	"EGY/29/2012"	"-1"	"-1"	"-1"	"capsid protein"	"1"	"VP1; 1D"	"FALSE"	"<1..>648"	"1"
"cattle|Egypt|2012|EGY/28/2012|17-May-2012|2012.3726"	"KF112935"	" 648"	"04-NOV-2013"	"cattle"	"Egypt: Manzala, El Daqahleya, Delta"	"17-May-2012"	"SAT2"	"EGY/28/2012"	"-1"	"-1"	"-1"	"capsid protein"	"1"	"VP1; 1D"	"FALSE"	"<1..>648"	"1"
"cattle|Egypt|2012|EGY/22/2012|13-Mar-2012|2012.1945"	"KF112934"	" 648"	"04-NOV-2013"	"cattle"	"Egypt: Fwa, Sendion, Kafr El Sheikh, Delta"	"13-Mar-2012"	"SAT2"	"EGY/22/2012"	"-1"	"-1"	"-1"	"capsid protein"	"1"	"VP1; 1D"	"FALSE"	"<1..>648"	"1"
