"taxa"	"X"	"genome_number"	"LOCUS"	"LENGTH"	"RECORD_DATE"	"ACCN"	"host"	"country"	"collection_date"	"serotype"	"isolate"	"organism"	"strain"	"segment"	"product"
"JQ681260"	"43|sheep/India/2003|IND2003/02|2003"	43	"JQ681260"	1981	"16-APR-2012"	"JQ681260"	"sheep"	"India: Tiruneveli, Tamil Nadu"	"2003"	2	"IND2003/02"	"Bluetongue virus"	"IND2003/02"	4	"VP4"
"KP821269"	"44|sheep/Israel/2001|ISR2001/17|Feb-2001"	44	"KP821269"	1981	"16-AUG-2015"	"KP821269"	"sheep"	"Israel: Yokneam"	"Feb-2001"	2	"ISR2001/17"	"Bluetongue virus 2"	"ISR2001/17"	4	"VP4"
"KP821270"	"45|C.pulicaris/Italy/2002|ITL2002/02|Jul-2002"	45	"KP821270"	1981	"16-AUG-2015"	"KP821270"	"C.pulicaris"	"Italy: Novara di Sicilia-Sicily"	"Jul-2002"	2	"ITL2002/02"	"Bluetongue virus 2"	"ITL2002/02"	4	"VP4"
"KP821271"	"46|sheep/Italy/2002|ITL2002/07|Jul-2002"	46	"KP821271"	1981	"16-AUG-2015"	"KP821271"	"sheep"	"Italy: S.Angelo di Brolo-Sicily"	"Jul-2002"	2	"ITL2002/07"	"Bluetongue virus 2"	"ITL2002/07"	4	"VP4"
"KP821272"	"47|sheep/SouthAfrica/1959|RSArrrr/02|Jun-1959"	47	"KP821272"	1981	"16-AUG-2015"	"KP821272"	"sheep"	"South Africa: Transvaal"	"Jun-1959"	2	"RSArrrr/02"	"Bluetongue virus 2"	"RSArrrr/02"	4	"VP4"
"KP821273"	"48|sheep/SouthAfrica/1958|RSAvvvv/02|Jun-1958"	48	"KP821273"	1981	"16-AUG-2015"	"KP821273"	"sheep"	"South Africa"	"Jun-1958"	2	"RSAvvvv/02"	"Bluetongue virus 2"	"RSAvvvv/02"	4	"VP4"
"KP821274"	"49|sheep/Italy/2001|SAD2001/01|Dec-2001"	49	"KP821274"	1981	"16-AUG-2015"	"KP821274"	"sheep"	"Italy: Sardinia"	"Dec-2001"	2	"SAD2001/01"	"Bluetongue virus 2"	"SAD2001/01"	4	"VP4"
"KP821275"	"50|sheep/Italy/2001|SAD2001/03|Dec-2001"	50	"KP821275"	1981	"16-AUG-2015"	"KP821275"	"sheep"	"Italy: Sardinia"	"Dec-2001"	2	"SAD2001/03"	"Bluetongue virus 2"	"SAD2001/03"	4	"VP4"
"KP821276"	"51|sheep/Italy/2002|SAD2002/02|Jan-2002"	51	"KP821276"	1981	"16-AUG-2015"	"KP821276"	"sheep"	"Italy: Sardinia"	"Jan-2002"	2	"SAD2002/02"	"Bluetongue virus 2"	"SAD2002/02"	4	"VP4"
"KP821277"	"52|cattle/Spain/2005|SPA2005/01|Jul-2005"	52	"KP821277"	1981	"16-AUG-2015"	"KP821277"	"cattle"	"Spain"	"Jul-2005"	2	"SPA2005/01"	"Bluetongue virus 2"	"SPA2005/01"	4	"VP4"
"KP821278"	"53|Culicoides/Sudan/1983|SUD1983/05|Oct-1983"	53	"KP821278"	1981	"16-AUG-2015"	"KP821278"	"Culicoides"	"Sudan: Nyala"	"Oct-1983"	2	"SUD1983/05"	"Bluetongue virus 2"	"SUD1983/05"	4	"VP4"
"KP821279"	"54|0/Tunisia/2000|TUN2000/01|Feb-2000"	54	"KP821279"	1981	"16-AUG-2015"	"KP821279"	"0"	"Tunisia: Tunisia"	"Feb-2000"	2	"TUN2000/01"	"Bluetongue virus 2"	"TUN2000/01"	4	"VP4"
"JN255865"	"55|sheep/Italy/2000|BTV-2IT(L)|2000"	55	"JN255865"	1981	"12-OCT-2011"	"JN255865"	"sheep"	"Italy"	"2000"	2	"BTV-2IT(L)"	"Bluetongue virus 2"	"BTV-2IT(L)"	4	"VP4"
"JN255935"	"56|0/SouthAfrica/0|BTV-2RSA(vacc)|0"	56	"JN255935"	1981	"14-NOV-2013"	"JN255935"	"0"	"South Africa"	"0"	2	"BTV-2RSA(vacc)"	"Bluetongue virus 2"	"BTV-2RSA(vacc)"	4	"VP4"
"JN255925"	"57|0/SouthAfrica/0|BTV-2RSA(WT)|0"	57	"JN255925"	1981	"12-OCT-2011"	"JN255925"	"0"	"South Africa"	"0"	2	"BTV-2RSA(WT)"	"Bluetongue virus 2"	"BTV-2RSA(WT)"	4	"VP4"
"JQ086284"	"58|cattle/Australia/1986|DPP973|1986"	58	"JQ086284"	1966	"09-JUN-2012"	"JQ086284"	"cattle"	"Australia: Beatrice Hill, Northern Territory"	"1986"	3	"DPP973"	"Bluetongue virus 3"	"DPP973"	4	"VP4"
"JQ771816"	"59|0/India/2003|IND2003/08|2003"	59	"JQ771816"	1981	"19-MAY-2012"	"JQ771816"	"0"	"India"	"2003"	3	"IND2003/08"	"Bluetongue virus"	"IND2003/08"	4	"VP4"
"KP821280"	"60|0/Cyprus/1958|CYP1958/01|Mar-1958"	60	"KP821280"	1981	"16-AUG-2015"	"KP821280"	"0"	"Cyprus: Cyprus"	"Mar-1958"	3	"CYP1958/01"	"Bluetongue virus 3"	"CYP1958/01"	4	"VP4"
"KP821281"	"61|sheep/Cyprus/1943|RSArrrr/03|Jun-1943"	61	"KP821281"	1981	"16-AUG-2015"	"KP821281"	"sheep"	"Cyprus: Larnaca"	"Jun-1943"	3	"RSArrrr/03"	"Bluetongue virus 3"	"RSArrrr/03"	4	"VP4"
"JX560416"	"62|cattle/China/1997|YTS-4|1997"	62	"JX560416"	1981	"05-NOV-2012"	"JX560416"	"cattle"	"China"	"1997"	4	"YTS-4"	"Bluetongue virus 4"	"YTS-4"	4	"VP4"
"KP821282"	"63|cattle/Cyprus/1969|CYP1969/01|Jun-1969"	63	"KP821282"	1981	"16-AUG-2015"	"KP821282"	"cattle"	"Cyprus"	"Jun-1969"	4	"CYP1969/01"	"Bluetongue virus 4"	"CYP1969/01"	4	"VP4"
"KP821283"	"64|sheep/Cyprus/2004|CYP2004/03|Feb-2004"	64	"KP821283"	1981	"16-AUG-2015"	"KP821283"	"sheep"	"Cyprus: Ammochostos"	"Feb-2004"	4	"CYP2004/03"	"Bluetongue virus 4"	"CYP2004/03"	4	"VP4"
"KP821284"	"65|sheep/Cyprus/2011|CYP2011/01|Oct-2011"	65	"KP821284"	1981	"16-AUG-2015"	"KP821284"	"sheep"	"Cyprus: Poli Chrysochous-Paphos"	"Oct-2011"	4	"CYP2011/01"	"Bluetongue virus 4"	"CYP2011/01"	4	"VP4"
"KP821285"	"66|sheep/Cyprus/2011|CYP2011/02|Oct-2011"	66	"KP821285"	1981	"16-AUG-2015"	"KP821285"	"sheep"	"Cyprus: Poli Chrysochous-Paphos"	"Oct-2011"	4	"CYP2011/02"	"Bluetongue virus 4"	"CYP2011/02"	4	"VP4"
"KP821286"	"67|sheep/Cyprus/2011|CYP2011/03|Oct-2011"	67	"KP821286"	1981	"16-AUG-2015"	"KP821286"	"sheep"	"Cyprus: Poli Chrysochous-Paphos"	"Oct-2011"	4	"CYP2011/03"	"Bluetongue virus 4"	"CYP2011/03"	4	"VP4"
"KP821287"	"68|sheep/Cyprus/2011|CYP2011/04|Oct-2011"	68	"KP821287"	1981	"16-AUG-2015"	"KP821287"	"sheep"	"Cyprus: Poli Chrysochous-Paphos"	"Oct-2011"	4	"CYP2011/04"	"Bluetongue virus 4"	"CYP2011/04"	4	"VP4"
"KP821288"	"69|sheep/Cyprus/2011|CYP2011/05|Oct-2011"	69	"KP821288"	1981	"16-AUG-2015"	"KP821288"	"sheep"	"Cyprus: Poli Chrysochous-Paphos"	"Oct-2011"	4	"CYP2011/05"	"Bluetongue virus 4"	"CYP2011/05"	4	"VP4"
"KP821289"	"70|0/Egypt/1977|EGY1977/01|Jun-1977"	70	"KP821289"	1981	"16-AUG-2015"	"KP821289"	"0"	"Egypt"	"Jun-1977"	4	"EGY1977/01"	"Bluetongue virus 4"	"EGY1977/01"	4	"VP4"
"KP821290"	"71|0/France/2003|FRA2003/01|Jun-2003"	71	"KP821290"	1981	"16-AUG-2015"	"KP821290"	"0"	"France: Corsica"	"Jun-2003"	4	"FRA2003/01"	"Bluetongue virus 4"	"FRA2003/01"	4	"VP4"
"KP821291"	"72|0/France/2003|FRA2003-03.124|Jun-2003"	72	"KP821291"	1981	"16-AUG-2015"	"KP821291"	"0"	"France: Corsica"	"Jun-2003"	4	"FRA2003-03.124"	"Bluetongue virus 4"	"FRA2003-03.124"	4	"VP4"
"KP821292"	"73|0/France/2003|FRA2003-200|Jun-2003"	73	"KP821292"	1981	"16-AUG-2015"	"KP821292"	"0"	"France: Corsica"	"Jun-2003"	4	"FRA2003-200"	"Bluetongue virus 4"	"FRA2003-200"	4	"VP4"
"KP821293"	"74|sheep/Greece/1979|GRE1979/01|Jun-1979"	74	"KP821293"	1981	"16-AUG-2015"	"KP821293"	"sheep"	"Greece: Madamados-Lesvos"	"Jun-1979"	4	"GRE1979/01"	"Bluetongue virus 4"	"GRE1979/01"	4	"VP4"
"KP821294"	"75|sheep/Greece/1999|GRE1999/24|Jun-1999"	75	"KP821294"	1981	"16-AUG-2015"	"KP821294"	"sheep"	"Greece: Mandriko-Rhodes"	"Jun-1999"	4	"GRE1999/24"	"Bluetongue virus 4"	"GRE1999/24"	4	"VP4"
"KP821295"	"76|C.obsoletus/Greece/1999|GRE1999/26|Oct-1999"	76	"KP821295"	1981	"16-AUG-2015"	"KP821295"	"C.obsoletus"	"Greece: Keramidi-Magnesia"	"Oct-1999"	4	"GRE1999/26"	"Bluetongue virus 4"	"GRE1999/26"	4	"VP4"
"KP821296"	"77|sheep/Greece/2000|GRE2000/07|Oct-2000"	77	"KP821296"	1981	"16-AUG-2015"	"KP821296"	"sheep"	"Greece: Arta"	"Oct-2000"	4	"GRE2000/07"	"Bluetongue virus 4"	"GRE2000/07"	4	"VP4"
"KP821297"	"78|C.obsoletus/Greece/2000|GRE2000/08|Apr-2000"	78	"KP821297"	1981	"16-AUG-2015"	"KP821297"	"C.obsoletus"	"Greece: Kavala"	"Apr-2000"	4	"GRE2000/08"	"Bluetongue virus 4"	"GRE2000/08"	4	"VP4"
"KP821298"	"79|sheep/Greece/2012|GRE2012/01|Nov-2012"	79	"KP821298"	1981	"16-AUG-2015"	"KP821298"	"sheep"	"Greece: Rhodes"	"Nov-2012"	4	"GRE2012/01"	"Bluetongue virus 4"	"GRE2012/01"	4	"VP4"
"KP821299"	"80|sheep/Greece/2012|GRE2012/02|Nov-2012"	80	"KP821299"	1981	"16-AUG-2015"	"KP821299"	"sheep"	"Greece: Rhodes"	"Nov-2012"	4	"GRE2012/02"	"Bluetongue virus 4"	"GRE2012/02"	4	"VP4"
"KP821300"	"81|sheep/Greece/2012|GRE2012/03|Nov-2012"	81	"KP821300"	1981	"16-AUG-2015"	"KP821300"	"sheep"	"Greece: Rhodes"	"Nov-2012"	4	"GRE2012/03"	"Bluetongue virus 4"	"GRE2012/03"	4	"VP4"
"KP821301"	"82|sheep/Israel/2006|ISR2006/12|Nov-2006"	82	"KP821301"	1981	"16-AUG-2015"	"KP821301"	"sheep"	"Israel: Elyakim"	"Nov-2006"	4	"ISR2006/12"	"Bluetongue virus 4"	"ISR2006/12"	4	"VP4"
"KP821303"	"83|sheep/Morocco/2004|MOR2004/02|Sep-2004"	83	"KP821303"	1981	"16-AUG-2015"	"KP821303"	"sheep"	"Morocco: El Kebir"	"Sep-2004"	4	"MOR2004/02"	"Bluetongue virus 4"	"MOR2004/02"	4	"VP4"
"KP821304"	"84|sheep/Morocco/2009|MOR2009/07|Oct-2009"	84	"KP821304"	1981	"16-AUG-2015"	"KP821304"	"sheep"	"Morocco: Azrou"	"Oct-2009"	4	"MOR2009/07"	"Bluetongue virus 4"	"MOR2009/07"	4	"VP4"
"KP821305"	"85|sheep/Morocco/2009|MOR2009/08|Oct-2009"	85	"KP821305"	1981	"16-AUG-2015"	"KP821305"	"sheep"	"Morocco: Azrou"	"Oct-2009"	4	"MOR2009/08"	"Bluetongue virus 4"	"MOR2009/08"	4	"VP4"
"KP821306"	"86|sheep/Morocco/2009|MOR2009/09|Oct-2009"	86	"KP821306"	1981	"16-AUG-2015"	"KP821306"	"sheep"	"Morocco: Azrou"	"Oct-2009"	4	"MOR2009/09"	"Bluetongue virus 4"	"MOR2009/09"	4	"VP4"
"KP821307"	"87|sheep/Morocco/2009|MOR2009/10|Oct-2009"	87	"KP821307"	1981	"16-AUG-2015"	"KP821307"	"sheep"	"Morocco: Marrakesh"	"Oct-2009"	4	"MOR2009/10"	"Bluetongue virus 4"	"MOR2009/10"	4	"VP4"
"KP821308"	"88|sheep/Cyprus/1969|RSArrrr/04|Jun-1969"	88	"KP821308"	1981	"16-AUG-2015"	"KP821308"	"sheep"	"Cyprus: Cyprus"	"Jun-1969"	4	"RSArrrr/04"	"Bluetongue virus 4"	"RSArrrr/04"	4	"VP4"
"KP821309"	"89|sheep/Spain/2003|SPA2003/03|Nov-2003"	89	"KP821309"	1981	"16-AUG-2015"	"KP821309"	"sheep"	"Spain: Menorca"	"Nov-2003"	4	"SPA2003/03"	"Bluetongue virus 4"	"SPA2003/03"	4	"VP4"
"KP821310"	"90|sheep/Spain/2004|SPA2004/02|Jun-2004"	90	"KP821310"	1981	"16-AUG-2015"	"KP821310"	"sheep"	"Spain: Cadiz-Jimena de la Frontera"	"Jun-2004"	4	"SPA2004/02"	"Bluetongue virus 4"	"SPA2004/02"	4	"VP4"
"KP821311"	"91|cattle/Spain/2005|SPA2005/02|Aug-2005"	91	"KP821311"	1981	"16-AUG-2015"	"KP821311"	"cattle"	"Spain"	"Aug-2005"	4	"SPA2005/02"	"Bluetongue virus 4"	"SPA2005/02"	4	"VP4"
"KP821312"	"92|cattle/Spain/2010|SPA2010/01|Sep-2010"	92	"KP821312"	1981	"16-AUG-2015"	"KP821312"	"cattle"	"Spain: Cadiz-Vejer de la Frontera -Barbate"	"Sep-2010"	4	"SPA2010/01"	"Bluetongue virus 4"	"SPA2010/01"	4	"VP4"
"KP821313"	"93|cattle/Sudan/1983|SUD1983/01|Oct-1983"	93	"KP821313"	1981	"16-AUG-2015"	"KP821313"	"cattle"	"Sudan: Shambat"	"Oct-1983"	4	"SUD1983/01"	"Bluetongue virus 4"	"SUD1983/01"	4	"VP4"
"JN255885"	"94|sheep/Italy/2003|BTV-4IT(L)|2003"	94	"JN255885"	1981	"12-OCT-2011"	"JN255885"	"sheep"	"Italy"	"2003"	4	"BTV-4IT(L)"	"Bluetongue virus 4"	"BTV-4IT(L)"	4	"VP4"
"JN255945"	"95|0/SouthAfrica/0|BTV4-RSA(vacc)|0"	95	"JN255945"	1981	"22-JUL-2014"	"JN255945"	"0"	"South Africa"	"0"	4	"BTV4-RSA(vacc)"	"Bluetongue virus 4"	"BTV4-RSA(vacc)"	4	"VP4"
"GQ506519"	"96|lamb/SouthAfrica/0|BT2-03|0"	96	"GQ506519"	1981	"13-JUN-2010"	"GQ506519"	"lamb"	"South Africa"	"0"	6	"BT2-03"	"Bluetongue virus"	"BT2-03"	4	"VP4 core protein"
"GQ506491"	"97|Culicoides biting midges/SouthAfrica/0|P635|0"	97	"GQ506491"	1981	"13-JUN-2010"	"GQ506491"	"Culicoides biting midges"	"South Africa"	"0"	6	"P635"	"Bluetongue virus"	"P635"	4	"VP4 core protein"
"GQ506475"	"98|0/Netherlands/2008|NET2008/05|Sep-2008"	98	"GQ506475"	1981	"13-JUN-2010"	"GQ506475"	"0"	"Netherlands"	"Sep-2008"	6	"NET2008/05"	"Bluetongue virus"	"NET2008/05"	4	"VP4 core protein"
"GQ506500"	"99|0/SouthAfrica/1982|South Africa-ref|25-Jun-1982"	99	"GQ506500"	1981	"13-JUN-2010"	"GQ506500"	"0"	"South Africa"	"25-Jun-1982"	6	"RSArrrr/06"	"Bluetongue virus"	"RSArrrr/06"	4	"VP4 core protein"
"GQ506509"	"100|0/SouthAfrica/0|0|0"	100	"GQ506509"	1981	"13-JUN-2010"	"GQ506509"	"0"	"South Africa"	"0"	6	"0"	"Bluetongue virus"	"0"	4	"VP4 core protein"
