"taxa"	"X"	"genome_number"	"LOCUS"	"LENGTH"	"RECORD_DATE"	"ACCN"	"host"	"country"	"collection_date"	"serotype"	"isolate"	"organism"	"strain"	"segment"	"product"
"JX861495"	"11|sheep/France/2007|FRA2007/18|Nov-2007"	11	"JX861495"	1125	"14-DEC-2012"	"JX861495"	"sheep"	"France"	"Nov-2007"	1	"FRA2007/18"	"Bluetongue virus 1"	"FRA2007/18"	8	"NS2"
"KP821723"	"12|cattle/France/2008|FRA2008/21|Jul-2008"	12	"KP821723"	1125	"16-AUG-2015"	"KP821723"	"cattle"	"France: Beyrie-en-B_arn- Pyrenees"	"Jul-2008"	1	"FRA2008/21"	"Bluetongue virus 1"	"FRA2008/21"	8	"NS2"
"KP821724"	"13|sheep/France/2008|FRA2008/22|Aug-2008"	13	"KP821724"	1125	"16-AUG-2015"	"KP821724"	"sheep"	"France: Pinderes-Lot et Garonne-Aquitaine"	"Aug-2008"	1	"FRA2008/22"	"Bluetongue virus 1"	"FRA2008/22"	8	"NS2"
"KP821725"	"14|cattle/France/2008|FRA2008/23|Sep-2008"	14	"KP821725"	1125	"16-AUG-2015"	"KP821725"	"cattle"	"France: Faurilles-Dordogne-Aquitaine"	"Sep-2008"	1	"FRA2008/23"	"Bluetongue virus 1"	"FRA2008/23"	8	"NS2"
"JX861505"	"15|cattle/France/2008|FRA2008/24|Sep-2008"	15	"JX861505"	1125	"14-DEC-2012"	"JX861505"	"cattle"	"France"	"Sep-2008"	1	"FRA2008/24"	"Bluetongue virus 1"	"FRA2008/24"	8	"NS2"
"KP821726"	"16|cattle/France/2008|FRA2008/25|Aug-2008"	16	"KP821726"	1125	"16-AUG-2015"	"KP821726"	"cattle"	"France: Pouylebon-Gascony-Midi-Pyrenees"	"Aug-2008"	1	"FRA2008/25"	"Bluetongue virus 1"	"FRA2008/25"	8	"NS2"
"KP821727"	"17|cattle/France/2008|FRA2008/26|Oct-2008"	17	"KP821727"	1125	"16-AUG-2015"	"KP821727"	"cattle"	"France: Camaret sur mer-Finistere-Brittany"	"Oct-2008"	1	"FRA2008/26"	"Bluetongue virus 1"	"FRA2008/26"	8	"NS2"
"KP821728"	"18|sheep/Gibraltar/2007|GIB2007/06|Oct-2007"	18	"KP821728"	1125	"16-AUG-2015"	"KP821728"	"sheep"	"Gibraltar: Gibraltar"	"Oct-2007"	1	"GIB2007/06"	"Bluetongue virus 1"	"GIB2007/06"	8	"NS2"
"KP821732"	"19|sheep/Libya/2007|LIB2007/06|Aug-2007"	19	"KP821732"	1125	"16-AUG-2015"	"KP821732"	"sheep"	"Libya: Green Mountain"	"Aug-2007"	1	"LIB2007/06"	"Bluetongue virus 1"	"LIB2007/06"	8	"NS2"
"KP821733"	"20|sheep/Morocco/2006|MOR2006/06|Oct-2006"	20	"KP821733"	1125	"16-AUG-2015"	"KP821733"	"sheep"	"Morocco: Guenfouda-Oujda"	"Oct-2006"	1	"MOR2006/06"	"Bluetongue virus 1"	"MOR2006/06"	8	"NS2"
"KP821734"	"21|sheep/Morocco/2007|MOR2007/01|Jul-2007"	21	"KP821734"	1125	"16-AUG-2015"	"KP821734"	"sheep"	"Morocco: Khouribga"	"Jul-2007"	1	"MOR2007/01"	"Bluetongue virus 1"	"MOR2007/01"	8	"NS2"
"KP821735"	"22|sheep/Morocco/2007|MOR2007/02|Jul-2007"	22	"KP821735"	1125	"16-AUG-2015"	"KP821735"	"sheep"	"Morocco: Settat"	"Jul-2007"	1	"MOR2007/02"	"Bluetongue virus 1"	"MOR2007/02"	8	"NS2"
"KP821736"	"23|sheep/Morocco/2007|MOR2007/03|Jul-2007"	23	"KP821736"	1125	"16-AUG-2015"	"KP821736"	"sheep"	"Morocco: Rabat"	"Jul-2007"	1	"MOR2007/03"	"Bluetongue virus 1"	"MOR2007/03"	8	"NS2"
"KP821737"	"24|sheep/Morocco/2007|MOR2007/04|Jul-2007"	24	"KP821737"	1125	"16-AUG-2015"	"KP821737"	"sheep"	"Morocco: Kenitra"	"Jul-2007"	1	"MOR2007/04"	"Bluetongue virus 1"	"MOR2007/04"	8	"NS2"
"KP821738"	"25|sheep/Morocco/2009|MOR2009/01|Sep-2009"	25	"KP821738"	1125	"16-AUG-2015"	"KP821738"	"sheep"	"Morocco: Fes"	"Sep-2009"	1	"MOR2009/01"	"Bluetongue virus 1"	"MOR2009/01"	8	"NS2"
"KP821739"	"26|sheep/Morocco/2009|MOR2009/04|Sep-2009"	26	"KP821739"	1125	"16-AUG-2015"	"KP821739"	"sheep"	"Morocco: Fes"	"Sep-2009"	1	"MOR2009/04"	"Bluetongue virus 1"	"MOR2009/04"	8	"NS2"
"KP821740"	"27|sheep/Morocco/2009|MOR2009/06|Sep-2009"	27	"KP821740"	1125	"16-AUG-2015"	"KP821740"	"sheep"	"Morocco: Marrakesh"	"Sep-2009"	1	"MOR2009/06"	"Bluetongue virus 1"	"MOR2009/06"	8	"NS2"
"FJ969726"	"28|0/SouthAfrica/0|South Africa|0"	28	"FJ969726"	1125	"12-AUG-2009"	"FJ969726"	"0"	"South Africa"	"0"	1	"South Africa"	"Bluetongue virus"	"South Africa"	8	"NS2"
"KP821741"	"29|sheep/SouthAfrica/1958|RSAvvvv/01|Jun-1958"	29	"KP821741"	1125	"16-AUG-2015"	"KP821741"	"sheep"	"South Africa: Natal"	"Jun-1958"	1	"RSAvvvv/01"	"Bluetongue virus 1"	"RSAvvvv/01"	8	"NS2"
"KP821742"	"30|cattle/Spain/2007|SPA2007/04|Jun-2007"	30	"KP821742"	1125	"16-AUG-2015"	"KP821742"	"cattle"	"Spain: Cordoba"	"Jun-2007"	1	"SPA2007/04"	"Bluetongue virus 1"	"SPA2007/04"	8	"NS2"
"KP821743"	"31|cattle/Spain/2007|SPA2007/05|Jun-2007"	31	"KP821743"	1125	"16-AUG-2015"	"KP821743"	"cattle"	"Spain: Pias Vasco"	"Jun-2007"	1	"SPA2007/05"	"Bluetongue virus 1"	"SPA2007/05"	8	"NS2"
"KP821744"	"32|sheep/Spain/2008|SPA2008/01|Jun-2008"	32	"KP821744"	1125	"16-AUG-2015"	"KP821744"	"sheep"	"Spain: Asturias"	"Jun-2008"	1	"SPA2008/01"	"Bluetongue virus 1"	"SPA2008/01"	8	"NS2"
"KP821745"	"33|cattle/Spain/2009|SPA2009/01|Jun-2009"	33	"KP821745"	1125	"16-AUG-2015"	"KP821745"	"cattle"	"Spain: Galicia"	"Jun-2009"	1	"SPA2009/01"	"Bluetongue virus 1"	"SPA2009/01"	8	"NS2"
"KP821746"	"34|0/Sudan/1987|SUD1987/01|Apr-1987"	34	"KP821746"	1125	"16-AUG-2015"	"KP821746"	"0"	"Sudan: Sudan"	"Apr-1987"	1	"SUD1987/01"	"Bluetongue virus 1"	"SUD1987/01"	8	"NS2"
"KP821747"	"35|sheep/Tunisia/2007|TUN2007/01|Sep-2007"	35	"KP821747"	1125	"16-AUG-2015"	"KP821747"	"sheep"	"Tunisia: Tunisia"	"Sep-2007"	1	"TUN2007/01"	"Bluetongue virus 1"	"TUN2007/01"	8	"NS2"
"JQ240328"	"36|cattle/Australia/2010|Cooktown|2010"	36	"JQ240328"	1125	"06-JUN-2012"	"JQ240328"	"cattle"	"Australia: Cooktown, Queensland"	"2010"	2	"Cooktown"	"Bluetongue virus 2"	"Cooktown"	8	"NS2"
"JQ086248"	"37|cattle/Australia/2008|v7291|2008"	37	"JQ086248"	1113	"09-JUN-2012"	"JQ086248"	"cattle"	"Australia: Douglas Daly, Northern Territory"	"2008"	2	"v7291"	"Bluetongue virus 2"	"v7291"	8	"NS2"
"AM900382"	"38|0/India/1982|IND1982/01|26-Mar-1982"	38	"AM900382"	1125	"01-DEC-2010"	"AM900382"	"0"	"India"	"1982"	2	"IND1982/01"	"Bluetongue virus 2"	"IND1982/01"	8	"non-structural protein NS2"
"AY493684"	"39|0/Taiwan/0|KM|0"	39	"AY493684"	1125	"01-JAN-2005"	"AY493684"	"0"	"Taiwan"	"0"	2	"KM"	"Bluetongue virus"	"KM"	0	"nonstructural protein 2"
"KP821748"	"40|0/France/2001|FRA2001/01|Jul-2001"	40	"KP821748"	1125	"16-AUG-2015"	"KP821748"	"0"	"France: Corsica"	"Jul-2001"	2	"FRA2001/01"	"Bluetongue virus 2"	"FRA2001/01"	8	"NS2"
"KP821749"	"41|sheep/France/2001|FRA2001/03|Sep-2001"	41	"KP821749"	1125	"16-AUG-2015"	"KP821749"	"sheep"	"France: Corsica"	"Sep-2001"	2	"FRA2001/03"	"Bluetongue virus 2"	"FRA2001/03"	8	"NS2"
"KP821750"	"42|sheep/France/2001|FRA2001/06|Sep-2001"	42	"KP821750"	1125	"16-AUG-2015"	"KP821750"	"sheep"	"France: Corsica"	"Sep-2001"	2	"FRA2001/06"	"Bluetongue virus 2"	"FRA2001/06"	8	"NS2"
"JQ681263"	"43|sheep/India/2003|IND2003/02|2003"	43	"JQ681263"	1125	"16-APR-2012"	"JQ681263"	"sheep"	"India: Tiruneveli, Tamil Nadu"	"2003"	2	"IND2003/02"	"Bluetongue virus"	"IND2003/02"	8	"NS2"
"KP821751"	"44|sheep/Israel/2001|ISR2001/17|Feb-2001"	44	"KP821751"	1125	"16-AUG-2015"	"KP821751"	"sheep"	"Israel: Yokneam"	"Feb-2001"	2	"ISR2001/17"	"Bluetongue virus 2"	"ISR2001/17"	8	"NS2"
"KP821752"	"45|C.pulicaris/Italy/2002|ITL2002/02|Jul-2002"	45	"KP821752"	1125	"16-AUG-2015"	"KP821752"	"C.pulicaris"	"Italy: Novara di Sicilia-Sicily"	"Jul-2002"	2	"ITL2002/02"	"Bluetongue virus 2"	"ITL2002/02"	8	"NS2"
"KP821753"	"46|sheep/Italy/2002|ITL2002/07|Jul-2002"	46	"KP821753"	1125	"16-AUG-2015"	"KP821753"	"sheep"	"Italy: S.Angelo di Brolo-Sicily"	"Jul-2002"	2	"ITL2002/07"	"Bluetongue virus 2"	"ITL2002/07"	8	"NS2"
"KP821754"	"47|sheep/SouthAfrica/1959|RSArrrr/02|Jun-1959"	47	"KP821754"	1125	"16-AUG-2015"	"KP821754"	"sheep"	"South Africa: Transvaal"	"Jun-1959"	2	"RSArrrr/02"	"Bluetongue virus 2"	"RSArrrr/02"	8	"NS2"
"KP821755"	"48|sheep/SouthAfrica/1958|RSAvvvv/02|Jun-1958"	48	"KP821755"	1125	"16-AUG-2015"	"KP821755"	"sheep"	"South Africa"	"Jun-1958"	2	"RSAvvvv/02"	"Bluetongue virus 2"	"RSAvvvv/02"	8	"NS2"
"KP821756"	"49|sheep/Italy/2001|SAD2001/01|Dec-2001"	49	"KP821756"	1125	"16-AUG-2015"	"KP821756"	"sheep"	"Italy: Sardinia"	"Dec-2001"	2	"SAD2001/01"	"Bluetongue virus 2"	"SAD2001/01"	8	"NS2"
"KP821757"	"50|sheep/Italy/2001|SAD2001/03|Dec-2001"	50	"KP821757"	1125	"16-AUG-2015"	"KP821757"	"sheep"	"Italy: Sardinia"	"Dec-2001"	2	"SAD2001/03"	"Bluetongue virus 2"	"SAD2001/03"	8	"NS2"
"KP821758"	"51|sheep/Italy/2002|SAD2002/02|Jan-2002"	51	"KP821758"	1125	"16-AUG-2015"	"KP821758"	"sheep"	"Italy: Sardinia"	"Jan-2002"	2	"SAD2002/02"	"Bluetongue virus 2"	"SAD2002/02"	8	"NS2"
"KP821759"	"52|cattle/Spain/2005|SPA2005/01|Jul-2005"	52	"KP821759"	1125	"16-AUG-2015"	"KP821759"	"cattle"	"Spain"	"Jul-2005"	2	"SPA2005/01"	"Bluetongue virus 2"	"SPA2005/01"	8	"NS2"
"KP821760"	"53|Culicoides/Sudan/1983|SUD1983/05|Oct-1983"	53	"KP821760"	1125	"16-AUG-2015"	"KP821760"	"Culicoides"	"Sudan: Nyala"	"Oct-1983"	2	"SUD1983/05"	"Bluetongue virus 2"	"SUD1983/05"	8	"NS2"
"KP821761"	"54|0/Tunisia/2000|TUN2000/01|Feb-2000"	54	"KP821761"	1125	"16-AUG-2015"	"KP821761"	"0"	"Tunisia: Tunisia"	"Feb-2000"	2	"TUN2000/01"	"Bluetongue virus 2"	"TUN2000/01"	8	"NS2"
"JN255869"	"55|sheep/Italy/2000|BTV-2IT(L)|2000"	55	"JN255869"	1125	"12-OCT-2011"	"JN255869"	"sheep"	"Italy"	"2000"	2	"BTV-2IT(L)"	"Bluetongue virus 2"	"BTV-2IT(L)"	8	"NS2"
"JN255939"	"56|0/SouthAfrica/0|BTV-2RSA(vacc)|0"	56	"JN255939"	1125	"14-NOV-2013"	"JN255939"	"0"	"South Africa"	"0"	2	"BTV-2RSA(vacc)"	"Bluetongue virus 2"	"BTV-2RSA(vacc)"	8	"NS2"
"JN255929"	"57|0/SouthAfrica/0|BTV-2RSA(WT)|0"	57	"JN255929"	1125	"12-OCT-2011"	"JN255929"	"0"	"South Africa"	"0"	2	"BTV-2RSA(WT)"	"Bluetongue virus 2"	"BTV-2RSA(WT)"	8	"NS2"
"JQ086288"	"58|cattle/Australia/1986|DPP973|1986"	58	"JQ086288"	1121	"09-JUN-2012"	"JQ086288"	"cattle"	"Australia: Beatrice Hill, Northern Territory"	"1986"	3	"DPP973"	"Bluetongue virus 3"	"DPP973"	8	"NS2"
"JQ771820"	"59|0/India/2003|IND2003/08|2003"	59	"JQ771820"	1125	"19-MAY-2012"	"JQ771820"	"0"	"India"	"2003"	3	"IND2003/08"	"Bluetongue virus"	"IND2003/08"	8	"NS2"
"KP821762"	"60|0/Cyprus/1958|CYP1958/01|Mar-1958"	60	"KP821762"	1125	"16-AUG-2015"	"KP821762"	"0"	"Cyprus: Cyprus"	"Mar-1958"	3	"CYP1958/01"	"Bluetongue virus 3"	"CYP1958/01"	8	"NS2"
"KP821763"	"61|sheep/Cyprus/1943|RSArrrr/03|Jun-1943"	61	"KP821763"	1125	"16-AUG-2015"	"KP821763"	"sheep"	"Cyprus: Larnaca"	"Jun-1943"	3	"RSArrrr/03"	"Bluetongue virus 3"	"RSArrrr/03"	8	"NS2"
"JX560420"	"62|cattle/China/1997|YTS-4|1997"	62	"JX560420"	1125	"05-NOV-2012"	"JX560420"	"cattle"	"China"	"1997"	4	"YTS-4"	"Bluetongue virus 4"	"YTS-4"	8	"NS2"
"KP821764"	"63|cattle/Cyprus/1969|CYP1969/01|Jun-1969"	63	"KP821764"	1125	"16-AUG-2015"	"KP821764"	"cattle"	"Cyprus"	"Jun-1969"	4	"CYP1969/01"	"Bluetongue virus 4"	"CYP1969/01"	8	"NS2"
"KP821765"	"64|sheep/Cyprus/2004|CYP2004/03|Feb-2004"	64	"KP821765"	1125	"16-AUG-2015"	"KP821765"	"sheep"	"Cyprus: Ammochostos"	"Feb-2004"	4	"CYP2004/03"	"Bluetongue virus 4"	"CYP2004/03"	8	"NS2"
"KP821766"	"65|sheep/Cyprus/2011|CYP2011/01|Oct-2011"	65	"KP821766"	1125	"16-AUG-2015"	"KP821766"	"sheep"	"Cyprus: Poli Chrysochous-Paphos"	"Oct-2011"	4	"CYP2011/01"	"Bluetongue virus 4"	"CYP2011/01"	8	"NS2"
"KP821767"	"66|sheep/Cyprus/2011|CYP2011/02|Oct-2011"	66	"KP821767"	1125	"16-AUG-2015"	"KP821767"	"sheep"	"Cyprus: Poli Chrysochous-Paphos"	"Oct-2011"	4	"CYP2011/02"	"Bluetongue virus 4"	"CYP2011/02"	8	"NS2"
"KP821768"	"67|sheep/Cyprus/2011|CYP2011/03|Oct-2011"	67	"KP821768"	1125	"16-AUG-2015"	"KP821768"	"sheep"	"Cyprus: Poli Chrysochous-Paphos"	"Oct-2011"	4	"CYP2011/03"	"Bluetongue virus 4"	"CYP2011/03"	8	"NS2"
"KP821769"	"68|sheep/Cyprus/2011|CYP2011/04|Oct-2011"	68	"KP821769"	1125	"16-AUG-2015"	"KP821769"	"sheep"	"Cyprus: Poli Chrysochous-Paphos"	"Oct-2011"	4	"CYP2011/04"	"Bluetongue virus 4"	"CYP2011/04"	8	"NS2"
"KP821770"	"69|sheep/Cyprus/2011|CYP2011/05|Oct-2011"	69	"KP821770"	1125	"16-AUG-2015"	"KP821770"	"sheep"	"Cyprus: Poli Chrysochous-Paphos"	"Oct-2011"	4	"CYP2011/05"	"Bluetongue virus 4"	"CYP2011/05"	8	"NS2"
"KP821771"	"70|0/Egypt/1977|EGY1977/01|Jun-1977"	70	"KP821771"	1124	"16-AUG-2015"	"KP821771"	"0"	"Egypt"	"Jun-1977"	4	"EGY1977/01"	"Bluetongue virus 4"	"EGY1977/01"	8	"NS2"
"KP821772"	"71|0/France/2003|FRA2003/01|Jun-2003"	71	"KP821772"	1125	"16-AUG-2015"	"KP821772"	"0"	"France: Corsica"	"Jun-2003"	4	"FRA2003/01"	"Bluetongue virus 4"	"FRA2003/01"	8	"NS2"
"KP821773"	"72|0/France/2003|FRA2003-03.124|Jun-2003"	72	"KP821773"	1125	"16-AUG-2015"	"KP821773"	"0"	"France: Corsica"	"Jun-2003"	4	"FRA2003-03.124"	"Bluetongue virus 4"	"FRA2003-03.124"	8	"NS2"
"KP821774"	"73|0/France/2003|FRA2003-200|Jun-2003"	73	"KP821774"	1125	"16-AUG-2015"	"KP821774"	"0"	"France: Corsica"	"Jun-2003"	4	"FRA2003-200"	"Bluetongue virus 4"	"FRA2003-200"	8	"NS2"
"KP821775"	"74|sheep/Greece/1979|GRE1979/01|Jun-1979"	74	"KP821775"	1125	"16-AUG-2015"	"KP821775"	"sheep"	"Greece: Madamados-Lesvos"	"Jun-1979"	4	"GRE1979/01"	"Bluetongue virus 4"	"GRE1979/01"	8	"NS2"
"KP821776"	"75|sheep/Greece/1999|GRE1999/24|Jun-1999"	75	"KP821776"	1125	"16-AUG-2015"	"KP821776"	"sheep"	"Greece: Mandriko-Rhodes"	"Jun-1999"	4	"GRE1999/24"	"Bluetongue virus 4"	"GRE1999/24"	8	"NS2"
"KP821777"	"76|C.obsoletus/Greece/1999|GRE1999/26|Oct-1999"	76	"KP821777"	1125	"16-AUG-2015"	"KP821777"	"C.obsoletus"	"Greece: Keramidi-Magnesia"	"Oct-1999"	4	"GRE1999/26"	"Bluetongue virus 4"	"GRE1999/26"	8	"NS2"
"KP821778"	"77|sheep/Greece/2000|GRE2000/07|Oct-2000"	77	"KP821778"	1125	"16-AUG-2015"	"KP821778"	"sheep"	"Greece: Arta"	"Oct-2000"	4	"GRE2000/07"	"Bluetongue virus 4"	"GRE2000/07"	8	"NS2"
"KP821779"	"78|C.obsoletus/Greece/2000|GRE2000/08|Apr-2000"	78	"KP821779"	1125	"16-AUG-2015"	"KP821779"	"C.obsoletus"	"Greece: Kavala"	"Apr-2000"	4	"GRE2000/08"	"Bluetongue virus 4"	"GRE2000/08"	8	"NS2"
"KP821780"	"79|sheep/Greece/2012|GRE2012/01|Nov-2012"	79	"KP821780"	1125	"16-AUG-2015"	"KP821780"	"sheep"	"Greece: Rhodes"	"Nov-2012"	4	"GRE2012/01"	"Bluetongue virus 4"	"GRE2012/01"	8	"NS2"
"KP821781"	"80|sheep/Greece/2012|GRE2012/02|Nov-2012"	80	"KP821781"	1125	"16-AUG-2015"	"KP821781"	"sheep"	"Greece: Rhodes"	"Nov-2012"	4	"GRE2012/02"	"Bluetongue virus 4"	"GRE2012/02"	8	"NS2"
"KP821782"	"81|sheep/Greece/2012|GRE2012/03|Nov-2012"	81	"KP821782"	1125	"16-AUG-2015"	"KP821782"	"sheep"	"Greece: Rhodes"	"Nov-2012"	4	"GRE2012/03"	"Bluetongue virus 4"	"GRE2012/03"	8	"NS2"
"KP821783"	"82|sheep/Israel/2006|ISR2006/12|Nov-2006"	82	"KP821783"	1125	"16-AUG-2015"	"KP821783"	"sheep"	"Israel: Elyakim"	"Nov-2006"	4	"ISR2006/12"	"Bluetongue virus 4"	"ISR2006/12"	8	"NS2"
"KP821785"	"83|sheep/Morocco/2004|MOR2004/02|Sep-2004"	83	"KP821785"	1125	"16-AUG-2015"	"KP821785"	"sheep"	"Morocco: El Kebir"	"Sep-2004"	4	"MOR2004/02"	"Bluetongue virus 4"	"MOR2004/02"	8	"NS2"
"KP821786"	"84|sheep/Morocco/2009|MOR2009/07|Oct-2009"	84	"KP821786"	1125	"16-AUG-2015"	"KP821786"	"sheep"	"Morocco: Azrou"	"Oct-2009"	4	"MOR2009/07"	"Bluetongue virus 4"	"MOR2009/07"	8	"NS2"
"KP821787"	"85|sheep/Morocco/2009|MOR2009/08|Oct-2009"	85	"KP821787"	1125	"16-AUG-2015"	"KP821787"	"sheep"	"Morocco: Azrou"	"Oct-2009"	4	"MOR2009/08"	"Bluetongue virus 4"	"MOR2009/08"	8	"NS2"
"KP821788"	"86|sheep/Morocco/2009|MOR2009/09|Oct-2009"	86	"KP821788"	1125	"16-AUG-2015"	"KP821788"	"sheep"	"Morocco: Azrou"	"Oct-2009"	4	"MOR2009/09"	"Bluetongue virus 4"	"MOR2009/09"	8	"NS2"
"KP821789"	"87|sheep/Morocco/2009|MOR2009/10|Oct-2009"	87	"KP821789"	1125	"16-AUG-2015"	"KP821789"	"sheep"	"Morocco: Marrakesh"	"Oct-2009"	4	"MOR2009/10"	"Bluetongue virus 4"	"MOR2009/10"	8	"NS2"
"KP821790"	"88|sheep/Cyprus/1969|RSArrrr/04|Jun-1969"	88	"KP821790"	1125	"16-AUG-2015"	"KP821790"	"sheep"	"Cyprus: Cyprus"	"Jun-1969"	4	"RSArrrr/04"	"Bluetongue virus 4"	"RSArrrr/04"	8	"NS2"
"KP821791"	"89|sheep/Spain/2003|SPA2003/03|Nov-2003"	89	"KP821791"	1125	"16-AUG-2015"	"KP821791"	"sheep"	"Spain: Menorca"	"Nov-2003"	4	"SPA2003/03"	"Bluetongue virus 4"	"SPA2003/03"	8	"NS2"
"KP821792"	"90|sheep/Spain/2004|SPA2004/02|Jun-2004"	90	"KP821792"	1125	"16-AUG-2015"	"KP821792"	"sheep"	"Spain: Cadiz-Jimena de la Frontera"	"Jun-2004"	4	"SPA2004/02"	"Bluetongue virus 4"	"SPA2004/02"	8	"NS2"
"KP821793"	"91|cattle/Spain/2005|SPA2005/02|Aug-2005"	91	"KP821793"	1125	"16-AUG-2015"	"KP821793"	"cattle"	"Spain"	"Aug-2005"	4	"SPA2005/02"	"Bluetongue virus 4"	"SPA2005/02"	8	"NS2"
"KP821794"	"92|cattle/Spain/2010|SPA2010/01|Sep-2010"	92	"KP821794"	1125	"16-AUG-2015"	"KP821794"	"cattle"	"Spain: Cadiz-Vejer de la Frontera -Barbate"	"Sep-2010"	4	"SPA2010/01"	"Bluetongue virus 4"	"SPA2010/01"	8	"NS2"
"KP821795"	"93|cattle/Sudan/1983|SUD1983/01|Oct-1983"	93	"KP821795"	1125	"16-AUG-2015"	"KP821795"	"cattle"	"Sudan: Shambat"	"Oct-1983"	4	"SUD1983/01"	"Bluetongue virus 4"	"SUD1983/01"	8	"NS2"
"JN255889"	"94|sheep/Italy/2003|BTV-4IT(L)|2003"	94	"JN255889"	1125	"12-OCT-2011"	"JN255889"	"sheep"	"Italy"	"2003"	4	"BTV-4IT(L)"	"Bluetongue virus 4"	"BTV-4IT(L)"	8	"NS2"
"JN255949"	"95|0/SouthAfrica/0|BTV4-RSA(vacc)|0"	95	"JN255949"	1125	"22-JUL-2014"	"JN255949"	"0"	"South Africa"	"0"	4	"BTV4-RSA(vacc)"	"Bluetongue virus 4"	"BTV4-RSA(vacc)"	8	"NS2"
"GQ506523"	"96|lamb/SouthAfrica/0|BT2-03|0"	96	"GQ506523"	1125	"13-JUN-2010"	"GQ506523"	"lamb"	"South Africa"	"0"	6	"BT2-03"	"Bluetongue virus"	"BT2-03"	8	"nonstructural protein 2"
"GQ506495"	"97|Culicoides biting midges/SouthAfrica/0|P635|0"	97	"GQ506495"	1125	"13-JUN-2010"	"GQ506495"	"Culicoides biting midges"	"South Africa"	"0"	6	"P635"	"Bluetongue virus"	"P635"	8	"nonstructural protein 2"
"GQ506479"	"98|0/Netherlands/2008|NET2008/05|Sep-2008"	98	"GQ506479"	1125	"13-JUN-2010"	"GQ506479"	"0"	"Netherlands"	"Sep-2008"	6	"NET2008/05"	"Bluetongue virus"	"NET2008/05"	8	"nonstructural protein 2"
"GQ506503"	"99|0/SouthAfrica/1982|South Africa-ref|25-Jun-1982"	99	"GQ506503"	1125	"13-JUN-2010"	"GQ506503"	"0"	"South Africa"	"25-Jun-1982"	6	"RSArrrr/06"	"Bluetongue virus"	"RSArrrr/06"	8	"nonstructural protein 2"
"GQ506513"	"100|0/SouthAfrica/0|0|0"	100	"GQ506513"	1125	"13-JUN-2010"	"GQ506513"	"0"	"South Africa"	"0"	6	"0"	"Bluetongue virus"	"0"	8	"nonstructural protein 2"
